Nombre,Apellido,Género,Edad,Endeudamiento,Tipo de pensionista,Delito de mayor gravedad ,Cantidad de hijos,Lugar de residencia,Participación en un voluntariado,Estado civil,Participación anterior,Fumador,Preferencia viaje,Pension anual,Años tributados,Maltrato,Discapacidad
Carina,Godoy,female,69,True,1,0,2,1,False,2,False,0,2,16428,36,False,0
Graciela,Santana,female,71,True,4,0,2,4,False,2,False,0,2,25706,44,False,3
Nazario,Perea,male,63,False,4,0,2,1,False,2,False,0,1,16110,43,False,3
Amada,Lobo,female,71,False,1,0,3,1,False,2,False,0,4,19761,41,False,0
Alba,Juliá,female,71,True,4,0,1,1,False,3,False,0,4,24017,41,False,0
Dionisio,Almeida,male,65,True,3,0,0,2,False,2,False,0,3,19977,44,False,3
Marco,Ponce,male,78,True,6,0,1,4,False,1,False,0,3,19281,33,False,2
Matias,Mayo,male,68,False,4,0,1,1,True,1,False,0,5,20840,40,False,0
Maura,Cueto,female,67,False,6,0,0,1,True,3,False,0,1,18868,41,False,3
Emelina,Paz,female,59,False,3,0,2,1,False,2,False,0,3,21995,33,False,0
Abel,Llorens,male,81,False,6,0,2,1,True,2,False,0,3,29969,23,False,0
Gerardo,Castañeda,male,68,False,6,0,0,4,True,2,False,0,2,11513,38,False,0
Jordan,Rozas,male,62,False,2,0,2,1,True,2,False,0,4,20756,36,False,0
Venceslas,Salazar,unknown,62,False,3,0,1,1,False,3,True,0,2,24395,44,False,0
Manola,Segarra,female,84,False,6,0,0,1,True,2,True,0,4,14248,44,False,3
Balduino,Segura,male,88,False,3,0,2,1,False,2,False,0,1,25136,42,False,0
Eligia,Mendoza,female,84,False,1,0,1,1,True,2,False,0,1,18623,41,False,3
Hilda,Camino,female,70,False,1,0,1,1,False,2,False,0,3,18352,38,False,0
Nuria,Canales,female,83,False,5,0,2,4,False,2,False,0,4,19073,44,False,2
Modesta,Clavero,female,98,True,2,2,0,1,False,1,False,0,2,14341,42,False,0
Bibiana,Nevado,female,83,False,3,0,2,1,True,2,False,0,2,19173,34,False,0
Roldan,Carrasco,unknown,82,False,6,0,1,1,False,2,True,0,1,20233,35,False,0
Xiomara,Gual,female,58,False,1,0,0,4,False,2,False,0,3,17487,15,False,0
Angela,Santos,female,58,False,5,0,1,1,False,3,False,0,4,18735,41,False,3
Vilma,Mena,female,96,False,4,0,3,1,False,2,False,0,3,26882,42,False,0
Matias,Pino,male,60,False,6,0,1,1,True,3,False,0,4,16388,15,False,0
Julian,Rosell,male,72,False,3,0,0,2,False,2,False,0,3,25823,37,False,0
Juanito,Revilla,male,66,False,1,0,5,4,True,2,False,0,1,10990,36,False,0
Elvira,Pavón,female,63,False,1,0,2,1,False,2,True,0,4,17236,37,False,0
Abilio,Toro,male,81,False,3,0,1,1,False,3,True,0,4,14001,44,False,0
Macaria,Segura,female,63,False,2,0,1,1,False,1,False,0,4,20732,19,False,3
Luis,Conde,male,69,False,5,0,1,1,False,2,False,0,3,29847,43,False,0
Anunciacion,Iglesia,unknown,60,True,5,0,2,1,False,2,False,0,4,19290,31,False,0
Tito,Salinas,male,79,False,3,0,2,1,False,2,False,0,3,17189,21,False,0
Manuela,Artigas,female,75,True,1,0,3,1,False,3,False,0,1,13998,33,True,0
Bonifacio,Paz,male,79,False,2,0,2,1,False,2,False,0,4,25370,38,False,0
Encarnita,Molins,unknown,97,False,6,0,0,1,False,2,False,0,3,31865,41,False,0
Alfonso,Pomares,male,91,False,4,0,0,2,False,2,False,0,1,24325,22,False,0
Leonel,Benito,male,73,False,5,0,2,1,False,3,False,0,2,22020,41,False,3
Adelina,Vicens,female,71,True,3,0,2,1,True,1,False,0,3,18482,44,False,0
Ciriaco,Barbero,male,61,False,1,0,2,1,False,1,False,0,4,12386,42,False,0
Cleto,Fernández,male,68,False,1,0,1,1,False,2,False,0,4,11406,29,False,3
Etelvina,Escribano,female,60,False,1,0,1,1,False,1,False,0,4,19254,41,False,2
Irene,Andres,female,64,False,6,0,1,1,False,2,True,0,2,31661,41,False,3
Bonifacio,Pera,male,67,False,6,0,1,1,True,3,False,0,3,28838,40,False,3
Sebastian,Lago,male,72,False,2,0,2,1,True,1,True,0,3,17373,39,False,0
Custodio,Polo,male,78,False,6,0,2,1,False,2,False,0,1,17189,44,False,0
Almudena,Arcos,female,66,False,4,0,2,1,False,1,False,0,3,16784,33,False,0
Cornelio,Montalbán,male,73,False,4,0,2,1,False,3,False,0,4,11206,44,False,0
Teodora,Rey,female,72,False,6,0,1,1,False,2,True,0,1,16753,21,False,3
Rosario,Pelayo,male,58,False,6,0,3,1,True,2,False,0,4,19461,44,False,0
Nacho,Hernández,male,78,False,4,0,2,1,True,2,False,0,2,14038,22,False,0
Santos,Rojas,andy,69,False,5,0,4,1,False,2,False,0,4,28274,42,False,2
Victoria,Barros,female,71,False,2,0,2,1,True,1,True,0,1,17497,44,False,0
Placido,Chaves,male,84,False,5,0,2,1,True,2,False,0,4,27798,35,False,0
Jimena,Bas,female,67,False,5,0,5,4,False,2,True,0,3,13237,42,False,0
Coral,Sotelo,female,74,False,2,0,1,1,True,2,False,1,4,15251,35,False,0
Florentino,Salmerón,male,73,False,4,0,2,2,False,2,False,0,4,14250,44,False,3
Florencio,Caballero,male,68,False,3,0,1,4,False,3,False,0,4,21831,32,False,0
Angelina,Seco,female,75,False,1,2,2,1,False,2,False,0,1,11356,42,False,0
Chema,Plaza,unknown,83,True,4,0,2,1,False,3,False,0,2,20036,42,False,0
Manu,Juárez,male,63,False,4,0,1,1,False,2,False,1,3,12584,38,False,0
Leyre,Comas,unknown,68,False,4,0,1,1,True,3,False,0,3,19045,43,False,0
Lalo,Salinas,unknown,63,False,6,0,1,1,False,1,True,1,3,28242,36,False,0
Vicenta,Cerdá,female,62,True,2,0,1,1,False,2,False,0,3,19498,23,False,0
Roman,Puente,male,71,False,6,0,4,1,True,3,True,0,4,16416,37,False,0
Maximo,Guzmán,unknown,59,False,2,0,5,1,False,2,False,0,4,30651,41,False,0
Emma,Cordero,female,73,False,5,0,2,2,False,3,True,0,1,16417,42,False,0
Alex,Manzanares,male,68,False,1,0,2,1,True,2,True,0,1,14662,28,False,0
Jose Mari,Salvador,unknown,70,True,5,2,1,2,False,2,False,0,5,15628,44,False,0
Debora,Gracia,female,59,False,5,0,2,2,False,1,True,0,4,16334,34,False,0
Candelario,Pomares,male,78,False,5,0,2,1,False,1,True,0,2,28887,37,False,3
Fortunato,Sotelo,male,62,False,3,0,3,2,True,2,False,0,1,13170,41,False,0
Josefa,Gimenez,female,59,False,3,0,0,1,False,3,False,0,3,20863,20,False,2
Tadeo,Garmendia,male,76,False,6,0,0,1,False,2,False,0,2,20493,42,False,3
Charo,Paredes,unknown,78,False,2,0,2,4,True,3,False,0,2,22983,39,False,3
Trinidad,Casal,female,84,False,5,0,0,1,True,3,False,0,4,25158,22,False,3
Moises,Arnau,male,77,False,5,0,2,4,False,2,False,0,5,20110,30,False,0
Agata,Cid,female,73,False,6,0,2,1,False,2,False,0,1,31076,40,False,0
Marino,Robledo,male,66,False,6,0,2,1,False,2,False,0,4,10996,39,False,0
Aurea,Escamilla,female,73,False,2,0,1,1,False,2,False,0,1,26374,42,False,0
Maxi,Llorente,mostly_female,80,False,1,0,1,1,False,1,False,0,1,16560,44,False,3
Sancho,Rosell,male,79,False,3,0,2,1,False,1,True,0,4,15422,30,False,2
Felipe,Escalona,male,67,False,2,0,1,1,False,2,False,0,5,11921,37,False,0
Carmela,Baquero,female,78,True,6,0,2,4,False,2,False,0,3,14606,44,False,1
Beatriz,Ferrández,female,66,False,2,0,1,1,False,3,False,0,3,11021,41,False,3
Pancho,Carbajo,male,74,False,1,0,3,1,False,2,True,0,4,15006,36,False,0
Mohamed,Estevez,male,69,False,3,0,0,1,False,1,False,0,5,31823,44,False,3
Fortunata,Agullo,female,61,True,3,0,0,1,False,1,False,0,2,20739,41,False,0
Mirta,Gaya,female,78,False,6,0,2,1,False,2,False,0,3,27062,43,False,3
Fernando,Vives,male,66,False,6,0,6,4,False,2,False,0,2,25228,43,False,0
Valentina,Nicolás,female,83,False,5,0,1,2,False,2,False,0,5,19439,41,False,0
Cloe,Lucas,unknown,85,False,6,0,2,1,False,2,False,0,4,29556,41,False,0
Pia,Ruano,female,77,False,3,0,0,1,True,2,False,0,4,15592,43,False,0
Magdalena,Oliveras,female,62,False,5,0,1,1,False,2,True,0,5,11298,26,True,0
Dani,Sebastián,male,63,False,4,0,2,1,False,2,False,0,3,14522,44,False,0
Anita,Arranz,female,76,False,3,0,2,1,False,2,False,0,4,18926,40,False,0
Noelia,Adán,female,86,False,2,0,2,1,False,2,False,0,1,13260,42,False,3
Rosendo,Cánovas,male,66,False,4,0,2,1,True,3,False,0,4,19538,39,False,0
Rita,Tamayo,female,63,False,6,0,0,1,False,2,False,0,4,17121,42,False,0
Pastora,Benítez,female,75,False,5,0,1,1,True,3,False,0,4,13898,44,False,0
Isidoro,Martorell,male,66,False,3,0,0,4,False,2,False,0,4,21462,43,False,0
Leocadio,Castellanos,male,62,False,5,0,2,1,False,2,False,0,4,11671,42,False,0
Samu,Cadenas,male,62,False,2,0,2,1,False,2,False,0,3,40482,42,False,1
Pepe,Ponce,male,82,False,3,0,2,1,False,2,False,0,2,29836,31,False,0
Victoriano,Tamayo,male,59,True,4,0,1,1,True,2,False,0,4,37658,43,False,0
Agueda,Salas,unknown,71,False,1,0,1,4,False,2,False,0,2,18261,40,False,2
Aranzazu,Escrivá,unknown,71,True,4,0,2,1,True,2,False,0,1,13948,43,False,3
Epifanio,Burgos,male,69,True,1,0,0,4,False,1,False,0,2,10963,43,False,3
Georgina,Iñiguez,female,65,False,2,0,1,1,False,3,False,0,4,16856,27,False,3
Americo,Arévalo,male,60,False,1,0,0,1,True,2,True,0,2,14703,42,False,3
Emilia,Capdevila,female,98,True,6,0,2,4,False,2,False,0,4,16203,42,False,0
Lola,Salcedo,female,71,False,5,0,2,1,False,2,True,0,5,20920,43,False,0
Salomon,Ramírez,male,79,False,5,0,2,6,True,3,False,0,4,22672,43,False,0
Chelo,Aguilar,female,73,False,6,0,0,1,False,1,False,0,3,12701,35,False,2
Leonardo,Torralba,male,60,True,4,0,1,1,False,3,False,0,3,11048,42,False,0
Mercedes,Villanueva,female,59,True,4,0,2,1,True,2,False,0,3,31742,41,False,3
Natalio,Polo,male,58,False,2,0,2,1,False,1,True,1,2,11743,36,False,3
Manuel,Amador,male,96,False,4,0,1,1,False,1,False,0,3,19155,30,False,0
Felicidad,Garcés,female,73,False,5,0,8,1,False,2,False,0,4,27173,24,False,0
Manuel,Mora,male,67,False,2,0,1,1,False,1,False,0,3,18595,41,False,0
Ruy,Patiño,male,78,False,3,0,2,1,False,2,True,0,4,19925,44,False,0
Tiburcio,Serna,male,69,True,5,0,2,1,False,1,False,0,1,16037,40,False,0
Ildefonso,Polo,male,78,False,2,0,2,1,False,1,False,0,4,12826,35,False,3
Elena,Salmerón,female,90,True,1,0,1,1,True,2,False,0,4,15584,41,False,1
Armida,Bonet,female,58,False,4,0,4,1,False,2,False,1,4,14598,41,False,0
Teofilo,Trujillo,male,67,False,4,0,2,1,True,2,False,0,1,27290,41,False,0
Cruz,Clemente,mostly_female,61,False,3,0,4,4,True,3,False,0,3,18862,42,False,0
Dionisio,Domingo,male,73,False,3,0,1,4,False,2,False,0,3,17513,41,False,0
Lucho,Alemán,unknown,58,False,6,0,1,1,False,3,False,0,4,19993,42,False,1
Eduardo,Gabaldón,male,75,False,4,2,5,1,True,1,True,0,4,20892,38,False,0
Marita,Gilabert,female,68,False,6,0,3,1,True,3,True,0,2,20301,37,False,0
Salud,Miró,female,77,False,4,0,0,1,False,2,False,0,1,14774,41,False,0
Urbano,Salamanca,male,72,True,5,0,0,1,False,2,False,0,3,15963,42,False,0
Reyna,Medina,female,76,False,1,0,2,4,False,2,True,0,3,15883,37,False,0
Nidia,Valle,female,70,False,2,0,2,1,False,2,True,0,2,11059,33,False,0
Tono,Palomar,unknown,67,False,5,0,2,1,False,2,False,0,2,16684,41,False,0
Julio,Pozuelo,male,79,True,6,0,2,1,False,2,False,0,2,25913,43,False,0
Alexandra,Mora,female,70,True,1,0,2,1,False,2,False,0,5,24081,34,False,0
Angelino,Cid,male,64,False,5,0,2,1,False,1,False,0,2,14093,44,False,0
Julio Cesar,Manzano,unknown,79,False,5,0,2,1,True,2,False,0,2,11889,17,False,1
Valentin,Amorós,male,62,False,3,0,1,4,False,3,True,0,1,17335,41,False,0
Bernabe,Arteaga,unknown,78,False,1,2,2,1,False,2,False,0,3,29591,31,False,0
Piedad,Gutierrez,female,71,False,2,0,2,1,True,3,False,0,5,28774,42,False,3
Alvaro,Oller,male,60,False,3,0,3,1,False,2,False,0,3,15432,41,False,0
Rosa Maria,Talavera,unknown,72,True,3,0,8,1,False,2,False,0,4,14422,41,False,0
Sebastian,Pons,male,82,False,2,0,6,1,False,3,False,1,4,15956,43,False,0
Maria Belen,Hurtado,unknown,75,False,4,0,2,1,False,3,False,0,2,12721,41,False,0
Baldomero,Baena,male,66,False,4,0,5,6,False,1,False,0,4,16961,42,False,0
Cesar,Morillo,male,75,False,3,0,2,6,True,3,False,0,4,17248,42,False,3
Lara,Salazar,female,81,False,2,0,7,1,False,3,False,0,1,24507,43,False,0
Haydee,Andreu,female,73,False,5,0,0,2,False,3,False,0,3,24636,43,False,0
Anselma,Pozo,female,69,False,2,0,4,1,True,1,True,0,4,17760,37,False,0
Odalis,Morcillo,mostly_female,83,False,4,0,7,1,False,2,False,0,2,19787,41,False,0
Jesusa,Jara,female,63,False,1,0,1,1,False,3,False,0,3,18279,44,False,0
Candida,Alemany,female,70,False,3,0,2,1,False,1,False,0,2,28193,40,False,0
Emilio,Quiroga,male,80,False,5,0,1,1,False,1,False,1,5,23017,39,False,0
Rosalina,Pedrero,female,80,True,6,0,5,1,False,2,False,1,2,18532,37,False,0
Florentina,Ochoa,female,60,False,3,0,3,1,False,3,False,0,2,15175,34,False,0
Apolonia,Luna,female,61,False,6,0,5,1,False,2,False,0,2,19840,42,False,0
Alicia,Báez,female,60,False,2,0,2,1,True,2,False,0,5,19013,44,False,0
Jose,Ángel,male,70,False,2,0,2,1,False,2,False,0,2,27357,36,False,3
Cruz,Rico,mostly_female,81,False,6,0,4,1,False,3,False,0,4,20754,27,False,0
Maite,Menéndez,female,64,False,2,0,1,1,False,2,False,0,3,16302,44,False,2
Noe,Alcalá,female,61,False,5,0,2,2,False,1,False,0,2,19946,43,False,3
Angeles,Guardiola,unknown,68,True,6,0,2,1,False,2,False,0,4,14188,29,False,0
Ofelia,Mínguez,female,60,False,2,0,2,1,False,3,False,0,4,15023,43,False,0
Andres Felipe,Ibáñez,unknown,60,False,2,0,2,4,True,2,False,0,5,16231,42,True,0
Francisca,Baró,female,77,False,6,0,2,2,False,3,False,0,4,19059,15,False,3
Hector,Sebastián,male,61,False,3,0,1,1,False,1,False,0,3,16949,41,False,0
Bibiana,Andres,female,61,False,3,0,1,1,False,2,False,0,2,20438,43,False,0
Damian,Cepeda,male,64,False,6,0,7,1,False,2,False,0,1,16716,42,False,0
Raul,Perea,male,64,False,5,0,1,1,False,3,False,0,1,16269,39,False,0
Inocencio,Elorza,male,74,False,5,0,1,1,False,2,False,0,2,12885,43,False,0
Lourdes,Bernal,female,61,True,4,0,2,4,False,2,False,0,1,17327,44,False,0
Nicolas,Cortes,male,70,False,1,0,0,1,False,2,False,0,4,16891,40,False,0
Carina,Lluch,female,60,False,2,0,5,1,True,1,False,0,2,30150,43,False,2
Rafaela,Vallejo,female,74,False,2,0,2,4,False,1,False,0,3,17402,44,False,0
Rosaura,Hernandez,unknown,63,False,6,0,5,1,False,1,False,0,5,38319,42,False,0
Donato,Solera,male,81,False,3,0,1,1,True,1,False,0,5,14820,43,False,0
Catalina,Llobet,female,66,False,1,0,1,6,False,2,False,0,2,24705,44,False,0
Irene,Redondo,female,63,False,3,0,2,1,False,1,False,0,2,20149,41,False,0
Jessica,Gras,female,70,True,4,0,3,1,True,2,False,0,5,14738,40,False,0
Edgar,Cal,male,74,False,5,0,0,1,False,2,False,0,4,11066,43,False,2
Victoriano,Solsona,male,95,False,3,0,4,4,False,2,False,0,4,34169,43,False,3
Fabricio,Redondo,male,81,False,3,0,2,1,True,3,False,0,4,19262,40,False,0
Glauco,Bonet,male,72,False,4,0,1,1,False,2,False,0,2,14213,40,False,0
Virginia,Sainz,female,63,False,3,0,2,4,False,3,False,0,5,40552,22,False,0
Sarita,Farré,female,87,False,3,0,2,2,False,2,False,0,2,17851,40,False,0
Bonifacio,Correa,male,67,False,4,0,2,1,False,2,False,0,2,13155,15,False,0
Ana,Soler,female,60,False,6,0,0,4,False,2,False,0,3,19688,43,False,0
Rosa Maria,Sanz,unknown,78,False,4,0,2,1,False,3,False,0,3,29954,39,False,0
Renata,Ramirez,female,73,False,2,0,2,1,False,3,False,0,1,16480,20,False,0
Arsenio,Escrivá,male,58,False,4,0,2,1,False,2,False,0,5,23245,41,False,0
Feliciana,Tello,female,76,False,4,0,1,4,False,3,False,0,4,13792,41,False,0
Elias,Adadia,male,64,False,4,0,2,1,True,2,False,1,4,16809,41,False,0
Placido,Prieto,male,63,True,3,3,1,1,False,2,False,0,3,17306,41,False,0
Pepita,Catalá,female,70,False,5,0,2,1,True,3,False,0,1,22190,27,False,0
Amancio,Dalmau,male,76,False,6,0,1,1,True,2,False,0,4,17324,27,False,3
Samu,Amores,male,68,False,3,0,3,1,False,3,False,0,1,18387,15,False,0
Jessica,Serrano,female,69,False,6,0,0,1,False,2,False,0,3,33561,28,False,3
Gabino,Hidalgo,male,62,False,3,0,8,1,True,3,False,0,4,18454,42,False,0
Juanita,Quintero,female,73,False,6,3,2,1,False,2,False,1,5,15619,40,False,0
Agapito,Carrera,male,69,False,5,0,2,4,True,1,False,0,4,28563,38,False,0
Gerardo,Vara,male,77,False,5,0,1,1,False,2,False,0,5,15577,44,False,3
Ursula,Barroso,female,65,False,4,0,1,1,False,2,False,0,5,17022,40,False,1
Alfonso,Ávila,male,60,False,4,0,2,1,False,2,False,2,1,17408,17,False,0
Catalina,Cobos,female,59,True,2,0,2,4,False,2,False,0,4,20757,41,False,0
Milagros,Nogués,female,79,True,5,0,0,4,True,2,False,0,3,20447,44,False,0
Miguel,Gálvez,male,59,True,4,0,2,1,False,2,False,0,3,27962,44,False,2
Agapito,Zorrilla,male,81,True,2,0,0,2,True,2,True,0,4,21491,16,False,0
Pascual,Alcántara,male,67,False,3,0,0,1,False,2,False,1,5,18970,18,False,0
Walter,Páez,male,63,False,5,2,1,1,True,1,False,0,2,13028,32,False,0
Eva,Romero,female,59,False,5,0,1,4,True,2,False,0,5,15763,40,False,0
Octavio,Sierra,male,65,False,3,0,2,1,False,2,True,1,1,12055,40,False,0
Zaida,Anguita,female,62,False,6,0,0,1,False,3,True,0,1,18084,34,False,0
Sancho,Burgos,male,63,False,5,0,2,4,True,2,True,0,4,11394,40,False,0
Adela,Baños,female,64,False,4,0,1,4,True,2,False,0,3,18636,41,False,0
Aurea,Granados,female,69,False,3,0,2,4,True,2,False,0,1,12674,42,False,0
Benigna,Vera,female,76,False,5,0,1,1,False,2,False,0,1,13891,41,False,0
Casandra,Camps,female,82,True,3,0,2,1,False,2,False,0,2,15561,30,False,1
Zaida,Quiroga,female,62,False,6,0,2,2,False,3,False,0,1,20861,35,False,0
Arturo,Luján,male,60,False,2,0,1,1,False,2,False,0,3,18800,39,False,0
Elisabet,Valbuena,female,79,False,3,0,1,4,False,2,False,0,4,15589,16,False,0
Jennifer,Bas,female,94,False,1,0,2,1,True,2,False,0,2,20952,43,False,0
Regina,Sanchez,female,73,False,2,0,2,1,False,2,False,0,4,14491,42,False,0
Luciana,Reig,female,72,False,6,0,2,1,True,3,False,0,2,31279,30,False,1
Danilo,Torrens,male,63,True,4,0,1,1,True,2,False,0,3,18806,40,False,0
Emilio,García,male,58,False,4,0,5,2,False,2,False,0,4,24281,20,False,0
Felicia,Patiño,female,70,True,3,0,5,1,False,2,False,0,1,16062,23,False,0
Alejandra,Echeverría,female,73,False,5,0,1,4,True,2,False,0,1,22403,32,False,3
Anastasio,Aragonés,male,94,False,4,0,2,1,False,2,False,0,4,21935,27,False,3
Maxi,Roldan,mostly_female,74,False,1,0,1,1,False,2,False,0,3,15216,31,False,0
Glauco,Cuéllar,male,66,True,4,0,2,1,False,2,False,0,2,16328,44,False,0
Irma,Porcel,female,67,False,4,0,7,1,True,2,False,0,5,17823,43,False,3
Carmina,Roldán,female,67,False,1,0,2,4,False,1,False,0,5,15436,41,False,0
Mar,Peláez,female,70,False,6,0,0,2,True,2,False,0,3,17447,41,False,3
Aurea,Recio,female,84,False,4,2,2,1,False,2,False,1,2,13558,29,False,0
Guillermo,Cazorla,male,67,False,2,0,2,2,True,2,False,0,5,23609,43,False,0
Rosalia,Díez,female,75,False,3,0,2,1,False,2,True,0,4,20439,35,False,0
Maxima,Cózar,unknown,74,False,6,0,0,1,True,2,False,0,4,20786,42,False,0
Cloe,Sierra,unknown,71,False,3,0,1,1,True,3,False,0,2,17906,32,False,2
Olimpia,Coloma,female,70,False,3,0,8,1,True,1,True,0,3,17314,37,False,0
Carmen,Rivas,female,81,False,5,0,3,4,True,2,False,0,4,20884,43,False,0
Segismundo,Bilbao,unknown,58,False,5,0,2,1,False,3,False,0,4,16443,36,False,0
Chus,Alcaraz,unknown,68,True,4,0,0,2,True,3,False,0,3,18085,40,False,0
Clotilde,Casanova,female,73,False,6,0,1,1,False,3,True,0,4,41396,42,False,0
Berta,Sanjuan,female,66,False,4,0,2,1,False,3,False,0,5,29905,16,False,0
Ester,Verdejo,female,73,False,2,0,8,1,False,2,False,1,4,14029,40,False,0
Clemente,Roman,male,74,False,6,0,2,1,False,1,False,0,4,17350,43,False,3
Rafaela,Pinilla,female,67,False,5,2,2,1,False,2,False,2,4,12587,24,False,0
Elisabet,Zamorano,female,69,False,6,0,1,1,True,3,False,0,2,24240,37,False,0
Ines,Rovira,female,71,False,4,0,2,1,True,2,False,0,4,25797,42,False,3
Jose,Pineda,male,71,True,6,0,2,1,False,2,True,0,3,19236,36,False,0
Albert,Noriega,male,60,False,4,0,0,1,False,3,False,1,2,27391,38,False,0
Miriam,Cadenas,female,73,False,2,0,3,1,False,3,False,0,2,20248,43,False,0
Jenaro,Barco,male,64,False,5,0,2,1,False,2,False,0,3,11109,36,False,0
Laura,Benitez,female,70,False,1,0,2,1,False,2,False,0,4,13533,34,False,0
Elpidio,Catalán,male,73,False,1,0,2,4,False,2,False,0,3,26972,41,False,2
Aurelia,Mayol,female,82,False,2,0,2,1,False,2,False,0,2,20611,42,False,0
Yolanda,Mariscal,female,70,False,6,0,1,1,False,3,False,0,2,16471,40,False,3
Adan,Santamaría,male,79,False,6,0,2,1,True,2,False,0,3,17886,42,False,0
Adoracion,Castañeda,unknown,71,False,1,0,1,1,False,2,False,0,3,24477,40,False,0
Custodio,Falcón,male,60,True,2,0,1,2,False,2,True,0,2,11592,41,False,0
Marco,Viana,male,62,False,2,0,2,1,False,2,False,0,4,22694,42,False,0
Jose Miguel,Lumbreras,unknown,76,False,4,0,0,1,False,1,False,0,4,29834,44,False,0
Claudio,Navarrete,male,73,False,4,0,0,4,False,2,False,0,4,13535,42,False,0
Luciana,Márquez,female,63,False,1,0,2,1,False,1,False,0,1,19795,28,False,0
Geronimo,Jaén,male,69,True,6,0,2,4,True,2,False,0,3,14408,35,False,0
Matias,Talavera,male,66,False,6,0,2,1,True,2,True,0,3,28794,43,False,0
Joel,Mascaró,male,75,False,2,0,4,1,False,2,False,0,4,20219,35,False,0
Balduino,Collado,male,63,False,6,0,2,4,True,3,False,0,4,18798,40,False,2
Juan Jose,Ramírez,unknown,68,False,6,0,1,4,False,2,False,0,3,20651,41,False,2
Clotilde,Guitart,female,59,False,5,0,2,1,False,3,False,1,1,19864,37,False,3
Aura,Blanes,female,95,False,4,0,5,1,False,3,False,0,5,13819,42,False,0
Loreto,Tovar,male,73,False,2,0,4,2,True,1,True,0,2,12831,41,False,0
Juana,Reig,female,66,False,3,0,2,1,True,2,False,0,3,20490,36,False,0
Lucila,Villalba,female,64,False,6,0,1,1,False,2,False,0,1,24335,43,False,0
Montserrat,Osuna,female,73,False,1,0,2,1,True,2,False,0,2,10996,42,False,3
Ambar,Revilla,unknown,84,False,3,0,3,1,False,2,False,0,1,11829,30,False,0
Cosme,Piñeiro,male,84,True,3,0,8,1,False,2,False,0,4,18618,44,False,2
Andres Felipe,Laguna,unknown,80,False,4,0,3,4,True,1,True,0,4,13208,44,False,0
Dimas,Vigil,male,63,False,1,0,0,1,False,1,False,0,2,24026,41,False,0
Ramiro,Noguera,male,58,True,5,0,2,1,False,2,False,0,2,19344,35,False,2
Isaura,Conde,female,86,True,1,0,6,1,True,3,False,0,4,25950,43,False,0
Odalys,Torrents,unknown,59,False,1,0,2,4,False,2,False,0,3,12030,38,False,0
Chus,Salazar,unknown,71,False,1,0,0,1,True,2,False,0,3,18661,43,False,1
Alfredo,Carbajo,male,71,False,6,0,0,1,False,2,True,0,3,19907,40,False,2
Ignacio,Salcedo,male,63,False,6,0,1,1,False,1,False,0,1,16249,44,False,0
Gregorio,Benavides,male,94,False,3,0,1,2,False,3,False,0,2,17126,34,False,3
Juan Bautista,Paniagua,unknown,71,False,4,0,2,1,True,2,False,0,3,14069,42,False,0
Nieves,Ortiz,female,64,False,3,0,0,1,False,2,False,0,5,21426,44,False,0
Angelita,Peiró,female,75,False,1,0,2,1,False,3,False,0,4,14771,41,False,0
Cirino,Baeza,male,58,False,1,0,2,1,False,2,True,0,4,16480,42,False,0
Ainoa,Baena,unknown,76,True,2,0,1,1,True,2,True,0,4,28251,43,False,2
Eric,Sarabia,male,76,False,1,0,0,2,True,1,False,0,3,26069,35,False,0
Ascension,Coll,female,69,False,2,0,1,1,True,2,False,0,2,29879,37,False,3
Olivia,Guardia,female,66,False,4,0,2,1,False,2,False,0,4,27885,40,False,2
Jafet,Gallart,male,78,False,3,0,0,1,True,2,True,0,2,18382,24,False,3
