viaje_id,jubilado_id,nombre,apellido,edad,pension_anual,años_tributados,numero_propiedades,nacionalidad_española,geografico_id,ciudad,comunidad_autonoma,es_costa,cantidad_hijos,estado_civil,participacion_anterior,maltrato,tipo_discapacidad,enfermedad_nivel,historial_judicial,endeudamiento,participacion_voluntariado,fumador,preferencia_internacional,preferencia_viaje_1,preferencia_viaje_2,preferencia_viaje_3,participacion_activa,mes_ultimo_viaje,puntos
53,95150,Arsenio,Reyes,92,18231.0,43,2,True,48,Orense,Galicia,True,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,150,53,108,False,,38.36
53,37065,Angel,Ribas,75,16508.0,44,2,True,43,Valencia,Comunidad Valenciana,True,3,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,53,132,119,False,,38.330220099488514
53,54747,Vinicio,Busquets,75,11322.0,39,2,True,6,Jaen,Andalucia,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,53,107,22,False,,38.23022009948851
53,32387,Hernan,Botella,70,15278.0,41,2,True,41,Alicante,Comunidad Valenciana,True,8,Soltero,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,53,129,33,False,,38.11012317426763
53,25324,Celso,Bernal,76,20525.0,36,1,False,43,Valencia,Comunidad Valenciana,True,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,53,145,77,False,,38.108743712711814
53,47495,Griselda,Diez,69,15193.0,43,0,True,43,Valencia,Comunidad Valenciana,True,7,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,92,143,53,False,,37.644171052198125
53,65248,Poncio,Bastida,76,11786.0,42,2,True,49,Pontevedra,Galicia,True,0,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,True,53,125,86,False,,37.57874371271181
54,23331,Morena,Villalobos,80,21169.0,43,1,True,51,Madrid,Comunidad de Madrid,False,4,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,54,123,90,False,,44.11
54,3301,Olga,Rozas,75,12883.0,42,1,True,38,Gerona,Cataluna,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,54,126,64,False,,43.34022009948851
54,65501,Sebastian,Guerrero,78,11827.0,44,1,True,12,Oviedo,Principado de Asturias,False,1,Viudo,False,False,Grado 3,Ninguna,Sin delitos,False,False,True,True,54,15,51,False,,42.81280764248861
54,43816,Alondra,Mendoza,79,11161.0,38,1,True,36,Zamora,Castilla y Leon,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,54,125,106,False,,42.76
54,51240,Maria Manuela,Burgos,82,20875.0,41,2,True,51,Madrid,Comunidad de Madrid,False,5,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,True,54,129,51,False,,41.87
54,37580,Melania,Codina,82,13013.0,43,1,True,39,Lerida,Cataluna,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,True,True,60,54,30,False,,41.61
54,2574,Pelayo,Alcaraz,65,11000.0,44,1,True,51,Madrid,Comunidad de Madrid,False,3,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,54,31,47,False,,41.4919040037329
54,8585,Agata,Mateos,79,20204.0,35,1,True,38,Gerona,Cataluna,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,54,102,84,False,,40.65
54,31988,Soledad,Soria,68,14719.0,44,2,True,37,Barcelona,Cataluna,True,7,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,54,29,50,False,,40.31343234494119
54,37485,Lisandro,Cerdán,93,11854.0,34,2,True,12,Oviedo,Principado de Asturias,False,5,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,32,54,18,False,,40.28
55,15528,Amaro,Manso,81,12153.0,41,1,True,37,Barcelona,Cataluna,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,55,145,6,False,,41.87
55,78485,Edgardo,Tudela,78,11518.0,40,1,True,8,Sevilla,Andalucia,False,6,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,True,False,55,66,97,False,,41.0828076424886
55,38770,Marianela,Palomar,76,13135.0,42,2,True,56,Guipuzcoa,Pais Vasco,True,2,Viudo,False,False,Grado 1,Ninguna,Sin delitos,False,True,False,True,55,62,87,False,,39.57874371271181
55,67031,Aaron,Iglesia,79,12489.0,40,0,True,14,Mallorca,Islas Baleares,True,2,Soltero,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,55,34,43,False,,39.5
55,80763,Rosa,Sandoval,75,19101.0,43,2,True,52,Murcia,Region de Murcia,True,4,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,78,55,75,False,,39.21022009948851
55,68345,Jose Mari,Calvet,82,12817.0,43,1,True,60,Europa,Europa,True,2,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,55,49,36,False,,39.11
55,36408,Candido,Cueto,74,21007.0,43,1,True,47,Lugo,Galicia,True,7,Soltero,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,55,120,132,False,,38.727282327668725
55,17712,Encarnacion,Crespo,67,12769.0,40,1,True,43,Valencia,Comunidad Valenciana,True,7,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,132,122,55,False,,38.63784744164585
55,43539,Candelas,Pascual,74,17801.0,44,2,True,6,Jaen,Andalucia,False,8,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,55,117,9,False,,38.34728232766872
55,83445,Baltasar,Torres,76,14403.0,44,1,True,43,Valencia,Comunidad Valenciana,True,7,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,73,56,55,False,,38.318743712711814
55,73356,Nicodemo,Falcó,74,15116.0,44,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,149,55,23,False,,38.09728232766872
55,86332,Rico,Girón,78,18790.0,44,2,True,14,Mallorca,Islas Baleares,True,5,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,True,False,55,109,4,False,,38.06280764248861
55,61834,Miguel,Espada,74,11709.0,42,0,True,43,Valencia,Comunidad Valenciana,True,2,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,55,82,142,False,,37.85728232766873
55,74037,Bernardita,Folch,78,11574.0,41,5,True,14,Mallorca,Islas Baleares,True,8,Viudo,False,False,Grado 0,Ninguna,Leve,False,True,False,True,60,147,29,False,,37.4528076424886
55,47767,Gema,Casal,80,19046.0,41,2,True,14,Mallorca,Islas Baleares,True,5,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,141,91,58,False,,37.37
55,83404,Benigna,Folch,91,14373.0,43,1,True,47,Lugo,Galicia,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,True,True,87,120,124,False,,37.36
55,9415,Roque,Fuster,97,11615.0,43,2,True,37,Barcelona,Cataluna,True,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,True,False,55,31,42,False,,37.36
55,61874,Cleto,Bertrán,79,11827.0,43,1,True,42,Castellon,Comunidad Valenciana,True,1,Viudo,True,False,Grado 0,Leve,Sin delitos,False,True,False,False,55,54,141,False,,37.36
55,21580,Aurelia,Solé,83,18529.0,34,1,True,43,Valencia,Comunidad Valenciana,True,6,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,74,123,69,False,,37.28
55,88705,Andres Felipe,Rivera,79,15459.0,36,1,True,39,Lerida,Cataluna,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,True,False,55,50,16,False,,37.269999999999996
55,53086,Gloria,Quesada,83,15054.0,36,2,True,13,Gijon,Principado de Asturias,True,8,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,125,62,149,False,,37.269999999999996
55,76578,Ruben,Fuertes,84,14527.0,36,2,True,37,Barcelona,Cataluna,True,6,Soltero,False,False,Grado 0,Media,Sin delitos,False,True,False,True,119,129,113,False,,37.269999999999996
56,14775,Emma,Marin,83,14256.0,44,1,True,12,Oviedo,Principado de Asturias,False,2,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,True,56,143,46,False,,42.480000000000004
56,24151,Anastasia,Nicolau,76,18722.0,43,2,True,51,Madrid,Comunidad de Madrid,False,3,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,56,11,133,False,,42.19874371271182
56,1773,Elvira,Donoso,93,11515.0,36,1,True,26,Guadalajara,Castilla-La Mancha,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,56,117,46,False,,42.019999999999996
56,94116,Montserrat,Alegria,99,11984.0,35,1,True,6,Jaen,Andalucia,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,56,147,84,False,,41.65
56,67340,Albano,Lledó,75,17992.0,44,1,True,50,Logrono,La Rioja,False,5,Casado,False,False,Grado 2,Leve,Sin delitos,False,False,False,False,56,28,150,False,,41.580220099488514
56,80870,Jovita,Briones,84,20320.0,42,1,True,10,Teruel,Aragon,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,56,62,37,False,,41.24
56,19474,Almudena,Yuste,78,19974.0,43,1,True,8,Sevilla,Andalucia,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,56,32,17,False,,41.1928076424886
56,40856,Ricarda,Luján,79,18023.0,44,1,True,13,Gijon,Principado de Asturias,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,56,111,5,False,,40.980000000000004
56,63878,Nestor,Garcés,82,13843.0,40,1,True,34,Soria,Castilla y Leon,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,61,56,53,False,,40.75
56,14071,Begona,Zabaleta,78,11031.0,35,2,True,51,Madrid,Comunidad de Madrid,False,1,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,106,56,111,False,,40.4828076424886
56,71156,Prudencia,Castillo,83,19897.0,44,1,True,26,Guadalajara,Castilla-La Mancha,False,1,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,True,False,56,3,29,False,,40.480000000000004
56,40191,Reyes,Fábregas,97,12044.0,41,2,True,51,Madrid,Comunidad de Madrid,False,5,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,119,146,56,False,,40.37
56,52192,Ignacia,Pedraza,77,18245.0,42,1,True,51,Madrid,Comunidad de Madrid,False,4,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,104,56,77,False,,40.32291777529849
56,97200,Begona,Mínguez,65,13453.0,40,3,True,51,Madrid,Comunidad de Madrid,False,6,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,56,98,61,False,,40.2619040037329
57,12795,Jacinto,Porcel,74,17475.0,43,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,True,57,139,85,False,,39.977282327668725
57,30111,Aitana,Puga,77,20437.0,44,1,True,37,Barcelona,Cataluna,True,2,Viudo,False,False,Grado 1,Media,Sin delitos,False,False,False,False,57,15,146,False,,39.812917775298494
57,98143,Abril,Royo,74,11449.0,43,1,True,55,Alava,Pais Vasco,False,1,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,57,136,2,False,,39.477282327668725
57,64333,Gervasio,Bertrán,77,17152.0,44,1,True,43,Valencia,Comunidad Valenciana,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,57,41,2,False,,39.312917775298494
57,23304,Vasco,Bou,85,20425.0,38,1,True,41,Alicante,Comunidad Valenciana,True,8,Viudo,True,False,Grado 0,Leve,Sin delitos,False,True,False,False,13,57,136,False,,38.76
57,65688,Macaria,Peñas,92,13530.0,40,1,True,43,Valencia,Comunidad Valenciana,True,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,57,132,130,False,,38.5
57,71937,Sara,Chamorro,82,15079.0,42,2,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,57,46,9,False,,38.49
57,90953,Victoria,Salvador,76,20136.0,41,2,False,6,Jaen,Andalucia,False,3,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,57,34,121,False,,38.458743712711815
57,96554,Begona,Tello,96,11014.0,40,2,True,10,Teruel,Aragon,False,3,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,57,53,30,False,,38.25
57,66092,Rosenda,Torrecilla,79,14682.0,41,2,True,52,Murcia,Region de Murcia,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,57,91,145,False,,38.12
57,84823,Amanda,Olivé,100,13320.0,34,2,True,43,Valencia,Comunidad Valenciana,True,5,Viudo,False,False,Grado 1,Media,Sin delitos,False,False,False,True,97,109,57,False,,38.03
57,58328,Rafael,Carreño,82,13205.0,43,2,True,11,Zaragoza,Aragon,False,4,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,True,True,False,57,85,94,False,,37.86
57,68045,Caridad,Doménech,84,13551.0,41,2,True,51,Madrid,Comunidad de Madrid,False,1,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,57,147,34,False,,37.62
57,77237,Nereida,Aguilera,79,11578.0,30,2,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,57,27,109,False,,37.55
57,61282,Ramiro,Angulo,79,11372.0,44,1,True,37,Barcelona,Cataluna,True,2,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,57,95,135,False,,37.480000000000004
57,25524,Ascension,Falcó,67,12209.0,43,0,True,17,Formentera,Islas Baleares,True,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,30,116,100,False,,37.24784744164585
58,32582,Mauricio,Cañizares,78,14513.0,41,1,True,51,Madrid,Comunidad de Madrid,False,4,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,58,130,78,False,,44.4528076424886
58,37486,Fidela,Lloret,83,13615.0,38,3,True,51,Madrid,Comunidad de Madrid,False,7,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,True,58,113,44,False,,43.76
58,49511,Patricio,Velasco,81,13812.0,38,1,True,4,Granada,Andalucia,False,5,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,58,27,110,False,,43.76
58,9473,Ignacia,Martin,73,14385.0,44,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,58,136,7,False,,43.619866528028226
58,39182,Mamen,Chamorro,80,13389.0,41,2,True,50,Logrono,La Rioja,False,6,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,58,115,112,False,,43.12
58,85315,Florinda,Pareja,84,19508.0,39,1,True,10,Teruel,Aragon,False,5,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,True,False,58,60,91,False,,41.879999999999995
58,34674,Desiderio,Guzman,77,17312.0,40,2,True,13,Gijon,Principado de Asturias,True,8,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,58,131,77,False,,41.8329177752985
58,70231,Andres,Capdevila,70,19517.0,44,2,True,6,Jaen,Andalucia,False,4,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,58,61,11,False,,41.47012317426763
58,21020,Aureliano,Zamorano,76,40406.0,42,2,True,44,Badajoz,Extremadura,False,8,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,True,58,143,38,False,,41.07874371271181
58,15017,Graciano,Tolosa,59,14228.0,35,1,False,51,Madrid,Comunidad de Madrid,False,8,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,58,119,39,False,,40.90177322339716
58,55053,Abigail,Tomás,70,11257.0,44,1,True,21,La Gomera,Canarias,True,8,Casado,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,False,58,133,82,False,,40.72012317426763
58,674,Rafael,Pablo,84,14110.0,42,1,True,5,Huelva,Andalucia,True,2,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,58,77,21,False,,40.49
58,59349,Loida,Saavedra,73,15940.0,40,2,True,38,Gerona,Cataluna,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,58,133,71,False,,40.38986652802823
58,73651,Alfonso,Palomares,82,11504.0,43,1,True,24,Ciudad Real,Castilla-La Mancha,False,3,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,111,58,11,False,,39.86
58,63946,Dominga,Redondo,74,14551.0,44,2,True,51,Madrid,Comunidad de Madrid,False,1,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,58,27,136,False,,39.84728232766872
58,77615,Victor Manuel,Osorio,84,14745.0,37,3,True,3,Cordoba,Andalucia,False,4,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,True,58,114,11,False,,39.64
58,2529,Hortensia,Bayo,78,11283.0,34,2,True,39,Lerida,Cataluna,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,58,67,30,False,,39.612807642488605
58,51120,Rafaela,Jurado,87,21338.0,43,2,True,55,Alava,Pais Vasco,False,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,104,144,22,False,,39.61
58,5156,Samuel,Palomares,80,21818.0,43,1,True,55,Alava,Pais Vasco,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,True,58,116,42,False,,39.61
58,2150,Melchor,Fuente,79,13574.0,43,1,True,25,Cuenca,Castilla-La Mancha,False,8,Viudo,False,False,Grado 0,Leve,Sin delitos,True,True,True,False,107,2,63,False,,39.61
58,40157,Angela,Jimenez,78,19760.0,40,1,True,8,Sevilla,Andalucia,False,2,Casado,False,False,Grado 2,Media,Sin delitos,False,False,False,False,58,126,113,False,,39.5828076424886
58,38333,Eulalia,Dávila,73,15021.0,41,2,True,3,Cordoba,Andalucia,False,8,Casado,False,False,Grado 0,Media,Sin delitos,False,False,False,False,146,93,122,False,,39.509866528028226
59,83352,Leocadia,Romeu,72,15953.0,33,1,True,22,Santander,Cantabria,True,8,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,False,59,132,25,False,,41.32790956163169
59,22991,Francisco Jose,Catalán,89,21366.0,44,2,True,3,Cordoba,Andalucia,False,5,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,False,False,True,59,68,82,False,,40.480000000000004
59,11051,Amilcar,Calderon,83,12568.0,42,1,True,13,Gijon,Principado de Asturias,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,True,True,59,130,73,False,,40.24
59,46885,Aurora,Narváez,86,15108.0,42,1,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,True,False,59,8,128,False,,40.24
59,87601,Felipa,Gámez,80,14996.0,41,1,True,51,Madrid,Comunidad de Madrid,False,2,Casado,False,False,Grado 0,Media,Sin delitos,False,True,False,True,59,98,5,False,,40.12
59,8454,Juan Pablo,Terrón,78,11411.0,39,2,True,16,Ibiza,Islas Baleares,True,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,59,101,74,False,,39.9628076424886
59,96668,Elisa,Talavera,73,11956.0,40,1,True,51,Madrid,Comunidad de Madrid,False,7,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,59,104,89,False,,39.88986652802823
59,10186,Mireia,Gimeno,80,16800.0,43,1,True,7,Malaga,Andalucia,True,1,Viudo,False,False,Grado 0,Media,Sin delitos,False,False,False,False,59,27,34,False,,38.61
59,89691,Abraham,Franch,70,22329.0,44,1,True,21,La Gomera,Canarias,True,7,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,59,13,83,False,,38.47012317426763
59,85652,Carina,Bermúdez,68,12534.0,41,1,True,6,Jaen,Andalucia,False,4,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,False,82,59,111,False,,38.45343234494119
59,64856,Bernardino,Pina,79,13429.0,42,1,True,43,Valencia,Comunidad Valenciana,True,2,Viudo,False,False,Grado 0,Leve,Leve,False,True,True,False,59,50,101,False,,38.24
59,34662,Telmo,Aguirre,75,11956.0,40,1,True,15,Menorca,Islas Baleares,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,59,71,140,False,,38.10022009948851
59,14415,Reyes,Carbonell,84,13447.0,42,4,True,51,Madrid,Comunidad de Madrid,False,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,59,117,38,False,,37.99
59,74352,Carlito,Tur,71,15180.0,44,2,True,37,Barcelona,Cataluna,True,2,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,False,False,59,115,135,False,,37.93134901148242
59,21561,Elisabet,Carreño,74,18986.0,40,0,True,13,Gijon,Principado de Asturias,True,2,Viudo,False,False,Grado 0,Ninguna,Sin delitos,False,True,False,False,59,41,46,False,,37.867282327668725
59,82980,Ulises,Vilaplana,78,13683.0,40,1,True,51,Madrid,Comunidad de Madrid,False,1,Viudo,False,False,Grado 0,Leve,Sin delitos,False,True,True,False,59,8,33,False,,37.8328076424886
59,36536,Blas,Vaquero,73,13847.0,43,1,True,52,Murcia,Region de Murcia,True,8,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,65,132,59,False,,37.74986652802823
59,27593,Luis,Hernando,80,18000.0,42,2,True,37,Barcelona,Cataluna,True,8,Casado,False,False,Grado 0,Media,Sin delitos,False,False,True,False,117,59,56,False,,37.74
59,30895,Trinidad,Pi,83,14030.0,43,1,True,37,Barcelona,Cataluna,True,5,Soltero,False,False,Grado 0,Leve,Sin delitos,False,True,True,False,113,114,59,False,,37.61
60,56842,Claudia,Ferrer,84,15101.0,40,2,True,57,Vizcaya,Pais Vasco,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,True,60,61,126,False,,42.0
60,63635,Consuela,Cepeda,83,12581.0,43,1,True,46,La Coruna,Galicia,True,2,Viudo,False,False,Grado 1,Leve,Sin delitos,False,False,False,False,60,48,20,False,,40.61
60,74404,Ines,Bárcena,76,14098.0,40,1,True,42,Castellon,Comunidad Valenciana,True,2,Viudo,False,False,Grado 0,Media,Sin delitos,False,True,False,True,85,60,124,False,,39.33874371271182
60,8987,Adelardo,Prado,71,10989.0,41,1,True,47,Lugo,Galicia,True,5,Casado,False,False,Grado 0,Leve,Sin delitos,False,True,False,True,60,111,103,False,,39.32134901148242
60,58887,Gilberto,Caparrós,79,15858.0,43,2,True,30,Leon,Castilla y Leon,False,5,Casado,False,False,Grado 0,Leve,Sin delitos,False,False,False,False,60,90,61,False,,39.11
